Adv_ID,CH-lvl,size,level_id,name,tier,snakes,path_mode,path_count,total_unique_solutions,solves_file,solve_count,tilebag_key,tiles_json
5525,,5x6,5x6-0B-AIJ,AIJ,0B,1,single,1,1,5x6-0B-AIJ.json,1,ET_LL_LR_QS_RCx3_SH_SSx3_UTx2_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QS"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 3, ""UT"": 2, ""VL"": 2}"
5526,,5x6,5x6-0B-AIK,AIK,0B,1,single,1,1,5x6-0B-AIK.json,1,ET_LL_LR_QS_RCx3_SH_SSx3_SZ_UT_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QS"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 3, ""SZ"": 1, ""UT"": 1, ""VL"": 2}"
5527,,5x6,5x6-0B-AIL,AIL,0B,1,single,1,1,5x6-0B-AIL.json,1,ET_LL_LR_QS_RCx4_SH_SS_UT_VLx4,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QS"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 1, ""UT"": 1, ""VL"": 4}"
5528,,5x6,5x6-0B-AIM,AIM,0B,1,single,1,1,5x6-0B-AIM.json,1,ET_LL_LR_QS_RCx4_SH_SS_SZx2_UTx2_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QS"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 1, ""SZ"": 2, ""UT"": 2, ""VL"": 1}"
5529,,5x6,5x6-0B-AIN,AIN,0B,1,single,1,1,5x6-0B-AIN.json,1,ET_LL_LR_QS_RCx4_SH_SSx2_UT_VLx3,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QS"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 2, ""UT"": 1, ""VL"": 3}"
5530,,5x6,5x6-0B-AIO,AIO,0B,1,single,1,1,5x6-0B-AIO.json,1,ET_LL_LR_QS_RCx4_SH_SSx2_SZ_VLx3,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QS"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""VL"": 3}"
5531,,5x6,5x6-0B-AIP,AIP,0B,1,single,1,1,5x6-0B-AIP.json,1,ET_LL_LR_QS_RCx4_SH_SSx3_UTx2_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QS"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 3, ""UT"": 2, ""VL"": 1}"
5532,,5x6,5x6-0B-AIQ,AIQ,0B,1,single,1,1,5x6-0B-AIQ.json,1,ET_LL_LR_QS_RCx4_SH_SSx4_SZ_UT,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QS"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 4, ""SZ"": 1, ""UT"": 1}"
5533,,5x6,5x6-0B-AIR,AIR,0B,1,single,1,1,5x6-0B-AIR.json,1,ET_LL_LR_QSx2_RCx3_SH_SSx3_SZ_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QS"": 2, ""RC"": 3, ""SH"": 1, ""SS"": 3, ""SZ"": 1, ""VL"": 2}"
5534,,5x6,5x6-0B-AIS,AIS,0B,1,single,1,1,5x6-0B-AIS.json,1,ET_LL_LR_QC_RC_SH_SSx4_SZx3_UT_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 4, ""SZ"": 3, ""UT"": 1, ""VL"": 1}"
5535,,5x6,5x6-0B-AIT,AIT,0B,1,single,1,1,5x6-0B-AIT.json,1,ET_LL_LR_QC_RCx2_SH_UTx4_VLx4,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 4, ""VL"": 4}"
5536,,5x6,5x6-0B-AIU,AIU,0B,1,single,1,1,5x6-0B-AIU.json,1,ET_LL_LR_QC_RCx2_SH_SS_SZ_UTx4_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 2, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 4, ""VL"": 2}"
5537,,5x6,5x6-0B-AIV,AIV,0B,1,single,1,1,5x6-0B-AIV.json,1,ET_LL_LR_QC_RCx2_SH_SS_SZx2_UTx2_VLx3,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 2, ""SH"": 1, ""SS"": 1, ""SZ"": 2, ""UT"": 2, ""VL"": 3}"
5538,,5x6,5x6-0B-AIW,AIW,0B,1,single,1,1,5x6-0B-AIW.json,1,ET_LL_LR_QC_RCx2_SH_SSx2_SZx2_UT_VLx3,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 2, ""SH"": 1, ""SS"": 2, ""SZ"": 2, ""UT"": 1, ""VL"": 3}"
5539,T,5x6,5x6-0B-AIX,AIX,0B,1,single,1,1,5x6-0B-AIX.json,1,ET_LL_LR_QC_RCx2_SH_SSx4_SZ_UT_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 2, ""SH"": 1, ""SS"": 4, ""SZ"": 1, ""UT"": 1, ""VL"": 2}"
5540,,5x6,5x6-0B-AIY,AIY,0B,1,single,1,1,5x6-0B-AIY.json,1,ET_LL_LR_QC_RCx2_SH_SSx4_SZx2_UT_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 2, ""SH"": 1, ""SS"": 4, ""SZ"": 2, ""UT"": 1, ""VL"": 1}"
5541,,5x6,5x6-0B-AIZ,AIZ,0B,1,single,1,1,5x6-0B-AIZ.json,1,ET_LL_LR_QC_RCx3_SH_SS_UTx5_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 1, ""UT"": 5, ""VL"": 1}"
5542,,5x6,5x6-0B-AJA,AJA,0B,1,single,1,1,5x6-0B-AJA.json,1,ET_LL_LR_QC_RCx3_SH_SS_SZx2_UT_VLx3,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 1, ""SZ"": 2, ""UT"": 1, ""VL"": 3}"
5543,,5x6,5x6-0B-AJB,AJB,0B,1,single,1,1,5x6-0B-AJB.json,1,ET_LL_LR_QC_RCx3_SH_SSx2_UTx2_VLx3,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 2, ""UT"": 2, ""VL"": 3}"
5544,,5x6,5x6-0B-AJC,AJC,0B,1,single,1,1,5x6-0B-AJC.json,1,ET_LL_LR_QC_RCx3_SH_SSx2_SZ_VLx4,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""VL"": 4}"
5545,,5x6,5x6-0B-AJD,AJD,0B,1,single,1,1,5x6-0B-AJD.json,1,ET_LL_LR_QC_RCx3_SH_SSx2_SZ_UTx4,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 4}"
5546,,5x6,5x6-0B-AJE,AJE,0B,1,single,1,1,5x6-0B-AJE.json,1,ET_LL_LR_QC_RCx3_SH_SSx3_UTx2_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 3, ""UT"": 2, ""VL"": 2}"
5547,,5x6,5x6-0B-AJF,AJF,0B,1,single,1,1,5x6-0B-AJF.json,1,ET_LL_LR_QC_RCx3_SH_SSx3_SZ_UT_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 3, ""SZ"": 1, ""UT"": 1, ""VL"": 2}"
5548,,5x6,5x6-0B-AJG,AJG,0B,1,single,1,1,5x6-0B-AJG.json,1,ET_LL_LR_QC_RCx3_SH_SSx3_SZx2_UT_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 3, ""SZ"": 2, ""UT"": 1, ""VL"": 1}"
5549,,5x6,5x6-0B-AJH,AJH,0B,1,single,1,1,5x6-0B-AJH.json,1,ET_LL_LR_QC_RCx3_SH_SSx4_SZx2_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 4, ""SZ"": 2, ""VL"": 1}"
5550,,5x6,5x6-0B-AJI,AJI,0B,1,single,1,1,5x6-0B-AJI.json,1,ET_LL_LR_QC_RCx4_SH_SZ_UT_VLx4,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 4, ""SH"": 1, ""SZ"": 1, ""UT"": 1, ""VL"": 4}"
5551,,5x6,5x6-0B-AJJ,AJJ,0B,1,single,1,1,5x6-0B-AJJ.json,1,ET_LL_LR_QC_RCx4_SH_SS_UTx4_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 1, ""UT"": 4, ""VL"": 1}"
5552,,5x6,5x6-0B-AJK,AJK,0B,1,single,1,1,5x6-0B-AJK.json,1,ET_LL_LR_QC_RCx4_SH_SS_SZx2_UT_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 1, ""SZ"": 2, ""UT"": 1, ""VL"": 2}"
5553,,5x6,5x6-0B-AJL,AJL,0B,1,single,1,1,5x6-0B-AJL.json,1,ET_LL_LR_QC_RCx4_SH_SSx2_VLx4,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 2, ""VL"": 4}"
5554,,5x6,5x6-0B-AJM,AJM,0B,1,single,1,1,5x6-0B-AJM.json,1,ET_LL_LR_QC_RCx4_SH_SS_SZ_UTx2_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 2, ""VL"": 2}"
5555,,5x6,5x6-0B-AJN,AJN,0B,1,single,1,1,5x6-0B-AJN.json,1,ET_LL_LR_QC_RCx4_SH_SSx3_UT_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 3, ""UT"": 1, ""VL"": 2}"
5556,,5x6,5x6-0B-AJO,AJO,0B,1,single,1,1,5x6-0B-AJO.json,1,ET_LL_LR_QC_RCx4_SH_SSx3_SZ_UT_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 3, ""SZ"": 1, ""UT"": 1, ""VL"": 1}"
5557,,5x6,5x6-0B-AJP,AJP,0B,1,single,1,1,5x6-0B-AJP.json,1,ET_LL_LR_QC_RCx4_SH_SSx4_SZ_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 4, ""SZ"": 1, ""VL"": 1}"
5558,,5x6,5x6-0B-AJQ,AJQ,0B,1,single,1,1,5x6-0B-AJQ.json,1,ET_LL_LR_QC_QS_RC_SH_SS_SZ_UTx2_VLx4,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 2, ""VL"": 4}"
5559,,5x6,5x6-0B-AJR,AJR,0B,1,single,1,1,5x6-0B-AJR.json,1,ET_LL_LR_QC_QS_RC_SH_SSx2_SZ_UT_VLx4,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 1, ""VL"": 4}"
5560,,5x6,5x6-0B-AJS,AJS,0B,1,single,1,1,5x6-0B-AJS.json,1,ET_LL_LR_QC_QS_RC_SH_SSx3_SZx2_UT_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 3, ""SZ"": 2, ""UT"": 1, ""VL"": 2}"
5561,,5x6,5x6-0B-AJT,AJT,0B,1,single,1,1,5x6-0B-AJT.json,1,ET_LL_LR_QC_QS_RCx2_SH_SS_UTx3_VLx3,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 1, ""RC"": 2, ""SH"": 1, ""SS"": 1, ""UT"": 3, ""VL"": 3}"
5562,,5x6,5x6-0B-AJU,AJU,0B,1,single,1,1,5x6-0B-AJU.json,1,ET_LL_LR_QC_QS_RCx2_SH_SSx2_SZ_UTx2_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 1, ""RC"": 2, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 2, ""VL"": 2}"
5563,,5x6,5x6-0B-AJV,AJV,0B,1,single,1,1,5x6-0B-AJV.json,1,ET_LL_LR_QC_QS_RCx2_SH_SSx3_SZx3_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 1, ""RC"": 2, ""SH"": 1, ""SS"": 3, ""SZ"": 3, ""VL"": 1}"
5564,,5x6,5x6-0B-AJW,AJW,0B,1,single,1,1,5x6-0B-AJW.json,1,ET_LL_LR_QC_QS_RCx3_SH_SS_UTx2_VLx3,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 1, ""UT"": 2, ""VL"": 3}"
5565,,5x6,5x6-0B-AJX,AJX,0B,1,single,1,1,5x6-0B-AJX.json,1,ET_LL_LR_QC_QS_RCx3_SH_SSx2_UTx2_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 2, ""UT"": 2, ""VL"": 2}"
5566,,5x6,5x6-0B-AJY,AJY,0B,1,single,1,1,5x6-0B-AJY.json,1,ET_LL_LR_QC_QS_RCx3_SH_SSx2_SZ_UT_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 1, ""VL"": 2}"
5567,,5x6,5x6-0B-AJZ,AJZ,0B,1,single,1,1,5x6-0B-AJZ.json,1,ET_LL_LR_QC_QS_RCx3_SH_SSx4_UT_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 4, ""UT"": 1, ""VL"": 1}"
5568,,5x6,5x6-0B-AKA,AKA,0B,1,single,1,1,5x6-0B-AKA.json,1,ET_LL_LR_QC_QS_RCx3_SH_SSx4_SZx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 4, ""SZ"": 2}"
5569,,5x6,5x6-0B-AKB,AKB,0B,1,single,1,1,5x6-0B-AKB.json,1,ET_LL_LR_QC_QS_RCx4_SH_SSx2_UT_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 2, ""UT"": 1, ""VL"": 2}"
5570,,5x6,5x6-0B-AKC,AKC,0B,1,single,1,1,5x6-0B-AKC.json,1,ET_LL_LR_QC_QS_RCx4_SH_SSx2_SZ_UT_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 1, ""VL"": 1}"
5571,,5x6,5x6-0B-AKD,AKD,0B,1,single,1,1,5x6-0B-AKD.json,1,ET_LL_LR_QC_QS_RCx4_SH_SSx3_SZ_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 1, ""RC"": 4, ""SH"": 1, ""SS"": 3, ""SZ"": 1, ""VL"": 1}"
5572,,5x6,5x6-0B-AKE,AKE,0B,1,single,1,1,5x6-0B-AKE.json,1,ET_LL_LR_QC_QSx2_RC_SH_SSx2_SZ_UTx2_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 2, ""RC"": 1, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 2, ""VL"": 2}"
5573,,5x6,5x6-0B-AKF,AKF,0B,1,single,1,1,5x6-0B-AKF.json,1,ET_LL_LR_QC_QSx2_RCx2_SH_SS_UTx2_VLx3,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 2, ""RC"": 2, ""SH"": 1, ""SS"": 1, ""UT"": 2, ""VL"": 3}"
5574,,5x6,5x6-0B-AKG,AKG,0B,1,single,1,1,5x6-0B-AKG.json,1,ET_LL_LR_QC_QSx2_RCx3_SH_UTx4_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 2, ""RC"": 3, ""SH"": 1, ""UT"": 4, ""VL"": 1}"
5575,,5x6,5x6-0B-AKH,AKH,0B,1,single,1,1,5x6-0B-AKH.json,1,ET_LL_LR_QC_QSx2_RCx3_SH_SSx2_UT_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""QS"": 2, ""RC"": 3, ""SH"": 1, ""SS"": 2, ""UT"": 1, ""VL"": 2}"
5576,,5x6,5x6-0B-AKI,AKI,0B,1,single,1,1,5x6-0B-AKI.json,1,ET_LL_LR_QCx2_RC_SH_UTx4_VLx4,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 4, ""VL"": 4}"
5577,,5x6,5x6-0B-AKJ,AKJ,0B,1,single,1,1,5x6-0B-AKJ.json,1,ET_LL_LR_QCx2_RC_SH_UTx8,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 8}"
5578,,5x6,5x6-0B-AKK,AKK,0B,1,single,1,1,5x6-0B-AKK.json,1,ET_LL_LR_QCx2_RC_SH_SS_SZ_UTx4_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 4, ""VL"": 2}"
5579,,5x6,5x6-0B-AKL,AKL,0B,1,single,1,1,5x6-0B-AKL.json,1,ET_LL_LR_QCx2_RCx2_SH_SS_UTx5_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 2, ""SH"": 1, ""SS"": 1, ""UT"": 5, ""VL"": 1}"
5580,,5x6,5x6-0B-AKM,AKM,0B,1,single,1,1,5x6-0B-AKM.json,1,ET_LL_LR_QCx2_RCx2_SH_SS_SZ_UTx3_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 2, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 3, ""VL"": 2}"
5581,,5x6,5x6-0B-AKN,AKN,0B,1,single,1,1,5x6-0B-AKN.json,1,ET_LL_LR_QCx2_RCx2_SH_SSx2_UTx2_VLx3,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 2, ""SH"": 1, ""SS"": 2, ""UT"": 2, ""VL"": 3}"
5582,,5x6,5x6-0B-AKO,AKO,0B,1,single,1,1,5x6-0B-AKO.json,1,ET_LL_LR_QCx2_RCx2_SH_SSx2_SZ_UTx4,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 2, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 4}"
5583,,5x6,5x6-0B-AKP,AKP,0B,1,single,1,1,5x6-0B-AKP.json,1,ET_LL_LR_QCx2_RCx2_SH_SSx3_UTx2_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 2, ""SH"": 1, ""SS"": 3, ""UT"": 2, ""VL"": 2}"
5584,,5x6,5x6-0B-AKQ,AKQ,0B,1,single,1,1,5x6-0B-AKQ.json,1,ET_LL_LR_QCx2_RCx3_SH_UTx3_VLx3,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 3, ""SH"": 1, ""UT"": 3, ""VL"": 3}"
5585,,5x6,5x6-0B-AKR,AKR,0B,1,single,1,1,5x6-0B-AKR.json,1,ET_LL_LR_QCx2_RCx3_SH_SS_UTx4_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 3, ""SH"": 1, ""SS"": 1, ""UT"": 4, ""VL"": 1}"
5586,,5x6,5x6-0B-AKS,AKS,0B,1,single,1,1,5x6-0B-AKS.json,1,ET_LL_LR_QCx2_RCx3_SH_SS_SZ_UTx2_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 3, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 2, ""VL"": 2}"
5587,,5x6,5x6-0B-AKT,AKT,0B,1,single,1,1,5x6-0B-AKT.json,1,ET_LL_LR_QCx2_RCx3_SH_SSx3_UT_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 3, ""SH"": 1, ""SS"": 3, ""UT"": 1, ""VL"": 2}"
5588,,5x6,5x6-0B-AKU,AKU,0B,1,single,1,1,5x6-0B-AKU.json,1,ET_LL_LR_QCx2_RCx3_SH_SSx3_SZ_UT_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 3, ""SH"": 1, ""SS"": 3, ""SZ"": 1, ""UT"": 1, ""VL"": 1}"
5589,,5x6,5x6-0B-AKV,AKV,0B,1,single,1,1,5x6-0B-AKV.json,1,ET_LL_LR_QCx2_RCx4_SH_SS_UTx2_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 4, ""SH"": 1, ""SS"": 1, ""UT"": 2, ""VL"": 2}"
5590,,5x6,5x6-0B-AKW,AKW,0B,1,single,1,1,5x6-0B-AKW.json,1,ET_LL_LR_QCx2_RCx4_SH_SSx3_UT_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""RC"": 4, ""SH"": 1, ""SS"": 3, ""UT"": 1, ""VL"": 1}"
5591,,5x6,5x6-0B-AKX,AKX,0B,1,single,1,1,5x6-0B-AKX.json,1,ET_LL_LR_QCx2_QS_RC_SH_SS_SZ_UTx3_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""QS"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 3, ""VL"": 2}"
5592,,5x6,5x6-0B-AKY,AKY,0B,1,single,1,1,5x6-0B-AKY.json,1,ET_LL_LR_QCx2_QS_RCx2_SH_UTx3_VLx3,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""QS"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 3, ""VL"": 3}"
5593,,5x6,5x6-0B-AKZ,AKZ,0B,1,single,1,1,5x6-0B-AKZ.json,1,ET_LL_LR_QCx2_QS_RCx2_SH_SS_UTx4_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""QS"": 1, ""RC"": 2, ""SH"": 1, ""SS"": 1, ""UT"": 4, ""VL"": 1}"
5594,,5x6,5x6-0B-ALA,ALA,0B,1,single,1,1,5x6-0B-ALA.json,1,ET_LL_LR_QCx2_QS_RCx2_SH_SSx2_SZ_UTx3,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""QS"": 1, ""RC"": 2, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 3}"
5595,,5x6,5x6-0B-ALB,ALB,0B,1,single,1,1,5x6-0B-ALB.json,1,ET_LL_LR_QCx2_QS_RCx3_SH_SS_UTx2_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""QS"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 1, ""UT"": 2, ""VL"": 2}"
5596,,5x6,5x6-0B-ALC,ALC,0B,1,single,1,1,5x6-0B-ALC.json,1,ET_LL_LR_QCx2_QS_RCx3_SH_SSx2_UTx3,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""QS"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 2, ""UT"": 3}"
5597,,5x6,5x6-0B-ALD,ALD,0B,1,single,1,1,5x6-0B-ALD.json,1,ET_LL_LR_QCx2_QS_RCx3_SH_SSx3_UT_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 2, ""QS"": 1, ""RC"": 3, ""SH"": 1, ""SS"": 3, ""UT"": 1, ""VL"": 1}"
5598,,5x6,5x6-0B-ALE,ALE,0B,1,single,1,1,5x6-0B-ALE.json,1,ET_LL_LR_QCx3_RC_SH_UTx5_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 3, ""RC"": 1, ""SH"": 1, ""UT"": 5, ""VL"": 2}"
5599,,5x6,5x6-0B-ALF,ALF,0B,1,single,1,1,5x6-0B-ALF.json,1,ET_LL_LR_QCx3_RC_SH_SSx2_SZ_UTx3_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 3, ""RC"": 1, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 3, ""VL"": 1}"
5600,,5x6,5x6-0B-ALG,ALG,0B,1,single,1,1,5x6-0B-ALG.json,1,ET_LL_LR_QCx3_RCx2_SH_SS_UTx3_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 3, ""RC"": 2, ""SH"": 1, ""SS"": 1, ""UT"": 3, ""VL"": 2}"
5601,,5x6,5x6-0B-ALH,ALH,0B,1,single,1,1,5x6-0B-ALH.json,1,ET_LL_LR_QCx3_RCx2_SH_SSx2_UTx3_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 3, ""RC"": 2, ""SH"": 1, ""SS"": 2, ""UT"": 3, ""VL"": 1}"
5602,,5x6,5x6-0B-ALI,ALI,0B,1,single,1,1,5x6-0B-ALI.json,1,ET_LL_LR_QCx3_RCx2_SH_SSx2_SZ_UTx2_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 3, ""RC"": 2, ""SH"": 1, ""SS"": 2, ""SZ"": 1, ""UT"": 2, ""VL"": 1}"
5603,,5x6,5x6-0B-ALJ,ALJ,0B,1,single,1,1,5x6-0B-ALJ.json,1,ET_LL_LR_QCx3_RCx2_SH_SSx3_SZ_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 3, ""RC"": 2, ""SH"": 1, ""SS"": 3, ""SZ"": 1, ""VL"": 2}"
5604,,5x6,5x6-0B-ALK,ALK,0B,1,single,1,1,5x6-0B-ALK.json,1,ET_LL_LR_QCx3_RCx3_SH_SS_UT_VLx3,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 3, ""RC"": 3, ""SH"": 1, ""SS"": 1, ""UT"": 1, ""VL"": 3}"
